age,Abies,Pinus,Juniperus,Taxus,Betula,Corylus,Alnus,Carpinus,Salix,Ulmus,Populus,Acer,Fraxinus,Fagus,Tilia,Juglans,Castanea,Quercus caducifolio,Quercus perennifolio,Pistacia,Rhamnus,Phillyrea,Buxus,Sambucus,Viburnum,Sanguisorba,Tamarix,Thymelaeaceae,Ephedra distachya,Ephedra fragilis,Ericaceae,Hereda helix,Ilex aquifolium,Viscum album,Lonicera,Vitis,Oleaceae,Myrtus,Olea,Poaceae,Lygeum spartum,Artemisia,Cichorioideae,Asteroideae,Cardueae,Rubiaceae,Centaurea,Chenopodiaceae,Caryophyllaceae,Plantago,Brassicaceae,Gentiana,Saxifragaceae,Fabaceae,Genista,Lotus type,Trifolium type,Rosaceae,Ribes,Potentilla,Boraginaceae,Sedum,Helianthemum,Linum,Corydalis,Lamiaceae,Urticaceae,Rumex,Plumbaginaceae,Berberidaceae,Euphorbiaceae,Primulaceae,Scrophulariaceae,Papaver,Geraniaceae,Campanulaceae,Dipsacaceae,Malvaceae,Violaceae,Convolvulaceae,Asphodelus,Liliaceae,Iridaceae,Erodium,Cytisus,Crassulaceae,Lycium,Ranunculaceae,Cistaceae,Orobanchaceae,Galium,Apiaceae,Valerianaceae,Cerealia type,Polygonaceae,Pinguicula,Droseraceae,Cannabis ,Epilobium,Aristolochia,Ranunculus,Thalictrum,Lythrum,Juncus,Utricularia,Cyperaceae,Typha,Pedicularis,Sparganium,Lemna,Nymphaea,Myriophyllum,Potamogeton,Isoetes,Asplenium,Polypodium,Monolete ornametnada,Monolete indeterminada,Botrychium,Osmunda,Pteris,Selaginella,Trilete ornamentada,Trilete indeterminada
388.5,0.0102739726027397,0.517123287671233,0.00684931506849315,0,0.0102739726027397,0.00342465753424658,0,0,0,0,0,0,0,0.00684931506849315,0,0,0.00342465753424658,0.0136986301369863,0.0102739726027397,0,0,0.00342465753424658,0.00342465753424658,0,0,0,0,0,0,0.00342465753424658,0.0171232876712329,0,0,0,0,0.00342465753424658,0.00342465753424658,0,0.0376712328767123,0.0719178082191781,0,0.023972602739726,0.0513698630136986,0.0205479452054795,0,0,0.00342465753424658,0.0136986301369863,0.00342465753424658,0.00342465753424658,0.00342465753424658,0,0.00684931506849315,0.0479452054794521,0.023972602739726,0.00342465753424658,0.00684931506849315,0.00342465753424658,0,0,0,0,0,0,0,0.00342465753424658,0.00342465753424658,0,0,0.00342465753424658,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0.00342465753424658,0,0,0,0,0.0102739726027397,0,0,0.00342465753424658,0.0171232876712329,0,0,0,0,,,0,0,0.0102739726027397,0.00342465753424658,0,0,0,0.0102739726027397,0,0,0,0,0,0.00684931506849315,0.00342465753424658,0,0,0,0,0.00684931506849315,0.00684931506849315,0,0,0.00342465753424658,0.00342465753424658,0.00342465753424658
446.7,0.00313479623824451,0.269592476489028,0.0188087774294671,0,0.00626959247648903,0.00313479623824451,0,0,0,0,0.00313479623824451,0,0.0438871473354232,0.00626959247648903,0,0,0,0.0752351097178683,0.0313479623824451,0,0,0,0,0,0,0,0.00313479623824451,0,0,0.00313479623824451,0.0156739811912226,0,0,0,0,0.00313479623824451,0.0188087774294671,0,0.112852664576803,0.0877742946708464,0,0.0344827586206897,0.00313479623824451,0.00940438871473354,0,0,0,0.0282131661442006,0.00626959247648903,0.00940438871473354,0.00940438871473354,0,0,0.0564263322884013,0.00626959247648903,0,0.00626959247648903,0.00313479623824451,0,0,0,0.00313479623824451,0.00313479623824451,0,0,0.0313479623824451,0.0219435736677116,0.00313479623824451,0,0.00313479623824451,0,0.0125391849529781,0.00940438871473354,0,0,0,0,0,0,0.00313479623824451,0,0,0,0,0,0,0,0.0188087774294671,0,0,0,0.00940438871473354,0,0.00313479623824451,0,0,,,0,0,0.0125391849529781,0.00940438871473354,0,0.00313479623824451,0,0.00940438871473354,0,0,0.00313479623824451,0,0,0,0.00313479623824451,0,0,0,0,0.00313479623824451,0,0,0,0,0,0.00313479623824451
521.8,0,0.463768115942029,0.0173913043478261,0,0.00579710144927536,0,0,0,0,0.00579710144927536,0,0,0.0173913043478261,0.00869565217391304,0,0.00289855072463768,0,0.0376811594202899,0.0376811594202899,0,0,0,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0,0,0.00289855072463768,0.00579710144927536,0,0.0550724637681159,0.0579710144927536,0,0.0463768115942029,0.00869565217391304,0.00579710144927536,0.00579710144927536,0,0,0.0173913043478261,0.00579710144927536,0.00869565217391304,0.0115942028985507,0,0,0.0608695652173913,0.0115942028985507,0.00289855072463768,0.00289855072463768,0.0144927536231884,0,0,0,0,0,0,0,0.0144927536231884,0.0115942028985507,0,0,0,0,0.00289855072463768,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0,0,0,0.00869565217391304,0,0.00289855072463768,0,0,,,0,0,0,0.00289855072463768,0,0,0,0.00289855072463768,0,0.00289855072463768,0,0,0,0.00289855072463768,0,0,0,0,0,0.00289855072463768,0.00579710144927536,0,0,0.00289855072463768,0.00289855072463768,0
595.1,0,0.437158469945355,0.0163934426229508,0,0.0136612021857924,0.00546448087431694,0,0,0,0.00819672131147541,0,0,0,0.00273224043715847,0,0,0,0.0846994535519126,0.0437158469945355,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0.0136612021857924,0,0,0,0,0,0,0,0.0218579234972678,0.0491803278688525,0,0.087431693989071,0.00546448087431694,0.0109289617486339,0,0,0,0.0300546448087432,0,0.00273224043715847,0.00273224043715847,0,0.00273224043715847,0.0218579234972678,0.0163934426229508,0.00273224043715847,0,0.0191256830601093,0,0,0,0,0.00273224043715847,0,0,0.0382513661202186,0.0109289617486339,0,0,0,0,0.00819672131147541,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0.0136612021857924,0,0,0.00546448087431694,0,0,0,0,0,,,0,0,0.0109289617486339,0.00546448087431694,0,0,0,0.0136612021857924,0,0.00273224043715847,0,0,0,0,0,0,0.00273224043715847,0,0,0.00273224043715847,0.00546448087431694,0,0,0,0,0.00273224043715847
668.3,0.00285714285714286,0.382857142857143,0.0285714285714286,0,0.0257142857142857,0.0114285714285714,0,0,0,0,0,0,0.00285714285714286,0.0285714285714286,0,0,0,0.0514285714285714,0.0371428571428571,0,0.00285714285714286,0,0,0,0,0,0,0,0,0.00571428571428571,0.0314285714285714,0,0,0,0,0.00285714285714286,0.00857142857142857,0,0.0114285714285714,0.0342857142857143,0,0.111428571428571,0.0142857142857143,0.00857142857142857,0,0,0,0.0428571428571429,0.00285714285714286,0,0.00285714285714286,0,0,0.0342857142857143,0.0114285714285714,0.0114285714285714,0.00285714285714286,0.00857142857142857,0.00285714285714286,0,0,0,0.00285714285714286,0,0,0.0171428571428571,0.0142857142857143,0.00285714285714286,0,0,0,0.00285714285714286,0.0171428571428571,0,0,0,0,0,0,0,0,0.00285714285714286,0,0,0,0,0,0.0114285714285714,0,0,0,0.00571428571428571,0,0,0,0,,,0,0,0,0.00571428571428571,0,0,0,0.02,0,0,0,0,0,0.0114285714285714,0,0,0,0,0,0.00285714285714286,0.00285714285714286,0,0,0,0,0
741.5,0.00306748466257669,0.377300613496933,0.0460122699386503,0,0.0245398773006135,0.00920245398773006,0,0,0.00306748466257669,0,0,0,0,0.00306748466257669,0,0,0,0.0920245398773006,0.0153374233128834,0.00306748466257669,0,0,0,0,0,0,0.00613496932515337,0,0,0.00306748466257669,0.0184049079754601,0,0,0,0,0,0.00613496932515337,0,0.0245398773006135,0.0889570552147239,0,0.0828220858895706,0,0.00306748466257669,0,0,0,0.0429447852760736,0.00613496932515337,0,0.00613496932515337,0,0,0.0398773006134969,0.00920245398773006,0.00306748466257669,0.00306748466257669,0.00613496932515337,0,0,0,0,0,0,0,0.00920245398773006,0.00613496932515337,0.00306748466257669,0,0,0,0.00306748466257669,0.0276073619631902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122699386503067,0,0,0,0,0,0.00613496932515337,0.00613496932515337,0,,,0,0.00306748466257669,0.0122699386503067,0.0122699386503067,0,0,0,0.0122699386503067,0,0,0,0,0,0.00613496932515337,0,0,0,0,0,0.00306748466257669,0,0,0,0,0,0
814.7,0,0.438485804416404,0.0378548895899054,0,0.0220820189274448,0.00946372239747634,0,0,0,0.00315457413249211,0,0,0,0.0126182965299685,0,0.00315457413249211,0,0.0220820189274448,0.00946372239747634,0,0,0,0,0,0,0,0.00630914826498423,0,0,0.00630914826498423,0.00630914826498423,0,0,0,0,0.00315457413249211,0.00315457413249211,0,0,0.0410094637223975,0,0.17981072555205,0.00630914826498423,0.00315457413249211,0,0,0,0.00946372239747634,0.00315457413249211,0.0157728706624606,0,0,0,0.0536277602523659,0,0.0126182965299685,0.00630914826498423,0.00315457413249211,0.00315457413249211,0,0,0.00630914826498423,0,0,0,0.0220820189274448,0.0126182965299685,0.00315457413249211,0,0,0,0.00315457413249211,0.0157728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157728706624606,0,0,0,0,0,0,0,0,,,0,0,0.00630914826498423,0.00946372239747634,0,0,0,0.00630914826498423,0,0.00315457413249211,0,0,0,0.00315457413249211,0,0,0.00315457413249211,0,0,0.00315457413249211,0,0,0,0,0,0.00315457413249211
887.9,0,0.415300546448087,0.0300546448087432,0,0.0218579234972678,0.00546448087431694,0,0,0,0.00273224043715847,0,0,0.00546448087431694,0.0109289617486339,0,0,0,0.0355191256830601,0.0136612021857924,0,0,0,0,0,0,0,0,0,0,0,0.0218579234972678,0,0,0,0,0.00273224043715847,0.00546448087431694,0,0.00273224043715847,0.0983606557377049,0,0.092896174863388,0.00819672131147541,0.00546448087431694,0,0,0,0.0300546448087432,0.00273224043715847,0,0,0,0,0.0683060109289618,0.0136612021857924,0.00273224043715847,0.00546448087431694,0.0136612021857924,0,0,0.00273224043715847,0,0,0,0,0.0136612021857924,0.00819672131147541,0,0,0,0,0.00546448087431694,0.0300546448087432,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0.0109289617486339,0,0,0,0.00273224043715847,0.00273224043715847,0.00546448087431694,0,0,,,0,0,0.0109289617486339,0.00546448087431694,0,0,0,0.0191256830601093,0,0.00273224043715847,0,0,0,0.0136612021857924,0,0,0,0,0,0,0.00546448087431694,0,0,0.00273224043715847,0,0.00273224043715847
961.1,0,0.313390313390313,0.0313390313390313,0,0.037037037037037,0.00284900284900285,0,0,0,0.0056980056980057,0,0,0.00284900284900285,0.0313390313390313,0,0.00284900284900285,0,0.0512820512820513,0.0313390313390313,0.00284900284900285,0,0,0,0.00284900284900285,0,0,0.0113960113960114,0,0,0,0.0227920227920228,0,0,0,0,0.0113960113960114,0.00284900284900285,0,0.0056980056980057,0.0997150997150997,0,0.056980056980057,0.00284900284900285,0.0056980056980057,0,0,0,0.0142450142450142,0.0113960113960114,0.00854700854700855,0.00284900284900285,0,0,0.0313390313390313,0.0170940170940171,0.00854700854700855,0.0113960113960114,0.00854700854700855,0,0,0,0.00284900284900285,0,0,0,0.0455840455840456,0.0113960113960114,0.00854700854700855,0,0,0,0.0142450142450142,0.0113960113960114,0,0,0,0,0,0,0.00284900284900285,0,0.00854700854700855,0.00284900284900285,0,0,0,0,0.0170940170940171,0,0,0,0.0113960113960114,0.00284900284900285,0.0113960113960114,0,0,,,0,0.00284900284900285,0.0113960113960114,0.0056980056980057,0,0,0,0.0199430199430199,0,0.00284900284900285,0,0,0,0.0199430199430199,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0.00284900284900285
1034.3,0.00533333333333333,0.437333333333333,0.0133333333333333,0,0.0426666666666667,0.0133333333333333,0,0,0,0.00266666666666667,0,0,0,0,0,0.00266666666666667,0,0.0533333333333333,0.0106666666666667,0,0,0,0,0.00266666666666667,0,0,0.008,0,0,0.00266666666666667,0.008,0,0,0,0,0,0.00266666666666667,0,0.00533333333333333,0.0853333333333333,0,0.0933333333333333,0.016,0.008,0,0,0,0.0213333333333333,0.00266666666666667,0.0133333333333333,0.00266666666666667,0,0,0.0426666666666667,0,0.00266666666666667,0.00266666666666667,0.0133333333333333,0,0,0,0,0.00266666666666667,0,0,0.0213333333333333,0.016,0.00266666666666667,0,0,0,0.008,0.00266666666666667,0,0,0,0,0,0,0,0,0.00266666666666667,0,0,0,0,0,0.016,0,0,0,0.008,0,0.00266666666666667,0.00266666666666667,0,,,0,0,0.0106666666666667,0.00533333333333333,0,0.00266666666666667,0,0.0106666666666667,0,0,0,0,0,0.0106666666666667,0,0,0,0,0,0.00266666666666667,0.00266666666666667,0,0,0,0,0
1107.6,0.00306748466257669,0.386503067484663,0.0184049079754601,0,0.0306748466257669,0.0276073619631902,0,0,0,0.00306748466257669,0,0,0.00306748466257669,0.0122699386503067,0,0.00306748466257669,0.00613496932515337,0.0276073619631902,0.00920245398773006,0.00306748466257669,0,0,0,0.00306748466257669,0,0,0.00613496932515337,0,0,0,0.0153374233128834,0,0,0,0,0.00306748466257669,0,0,0.00306748466257669,0.110429447852761,0,0.0521472392638037,0.00613496932515337,0.0184049079754601,0.00306748466257669,0.00306748466257669,0.00306748466257669,0.0153374233128834,0.00920245398773006,0.0184049079754601,0,0,0.00306748466257669,0.0429447852760736,0.00920245398773006,0.0122699386503067,0.0122699386503067,0.00306748466257669,0,0,0,0.00306748466257669,0.00613496932515337,0,0,0.0306748466257669,0.0153374233128834,0,0,0,0,0.0153374233128834,0.00920245398773006,0,0,0.00306748466257669,0,0,0,0,0,0,0.00306748466257669,0,0,0,0,0.0245398773006135,0,0,0,0.00306748466257669,0,0,0,0,,,0,0,0.0122699386503067,0.00306748466257669,0,0,0,0.0122699386503067,0,0.00306748466257669,0,0,0,0.00306748466257669,0.00920245398773006,0,0,0,0,0.00306748466257669,0.00613496932515337,0,0,0,0,0
1180.8,0.00315457413249211,0.261829652996845,0.0220820189274448,0,0.0441640378548896,0.00946372239747634,0,0,0.00315457413249211,0.00946372239747634,0.00630914826498423,0,0.00315457413249211,0.028391167192429,0,0.00315457413249211,0.00630914826498423,0.0851735015772871,0.028391167192429,0,0.00315457413249211,0.00630914826498423,0.00946372239747634,0,0,0,0.00946372239747634,0,0,0,0.00946372239747634,0,0,0,0,0.00946372239747634,0,0,0.00946372239747634,0.126182965299685,0,0.0630914826498423,0,0.00630914826498423,0,0,0,0.0157728706624606,0.00315457413249211,0.00630914826498423,0,0,0,0.0347003154574133,0.00946372239747634,0.00630914826498423,0.00946372239747634,0.00946372239747634,0.00315457413249211,0,0,0.00315457413249211,0.00315457413249211,0,0,0.0252365930599369,0.00946372239747634,0.0220820189274448,0,0.00315457413249211,0,0.00946372239747634,0.0126182965299685,0.00315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189274447949527,0,0,0.00315457413249211,0.00946372239747634,0,0.0126182965299685,0,0,,,0,0,0.0189274447949527,0.00946372239747634,0,0,0,0.0126182965299685,0,0.00315457413249211,0,0,0,0.0189274447949527,0.00315457413249211,0,0,0,0,0.00630914826498423,0.00315457413249211,0,0,0,0,0
1254.0,0.00579710144927536,0.382608695652174,0.0202898550724638,0,0.0115942028985507,0.0115942028985507,0.00289855072463768,0,0.00289855072463768,0,0,0,0.00289855072463768,0.0231884057971015,0.00289855072463768,0,0.00289855072463768,0.0695652173913044,0.0231884057971015,0,0,0,0,0,0,0,0.00869565217391304,0,0,0,0.0173913043478261,0,0,0,0,0,0.00869565217391304,0,0.00289855072463768,0.0811594202898551,0,0.0985507246376812,0.00579710144927536,0.00289855072463768,0.00289855072463768,0,0,0.0144927536231884,0,0.00289855072463768,0,0,0,0.0405797101449275,0.0144927536231884,0.0115942028985507,0.00579710144927536,0.00289855072463768,0,0,0,0,0.00579710144927536,0,0,0.0434782608695652,0.0115942028985507,0,0,0,0,0.0173913043478261,0.00579710144927536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231884057971015,0,0,0,0.00289855072463768,0.00289855072463768,0.00289855072463768,0,0,,,0,0,0.0144927536231884,0.0289855072463768,0,0,0,0.0202898550724638,0,0,0,0,0,0.00289855072463768,0.00579710144927536,0,0,0,0,0,0,0,0,0,0,0
1384.8,0.00315457413249211,0.356466876971609,0.0126182965299685,0,0.00946372239747634,0.00946372239747634,0.00315457413249211,0,0,0,0,0,0,0.00946372239747634,0,0,0.00315457413249211,0.0536277602523659,0.0252365930599369,0,0.00315457413249211,0,0,0,0,0,0.0189274447949527,0,0,0,0.0157728706624606,0,0,0,0,0.00315457413249211,0.00315457413249211,0,0,0.0725552050473186,0,0.0757097791798107,0.00630914826498423,0.00946372239747634,0.00315457413249211,0,0,0.0157728706624606,0.00630914826498423,0.00315457413249211,0.00315457413249211,0,0.0126182965299685,0.0694006309148265,0.0126182965299685,0,0.0220820189274448,0.00630914826498423,0.00315457413249211,0,0,0,0.00315457413249211,0,0,0.0473186119873817,0.0157728706624606,0.00315457413249211,0,0,0,0.0157728706624606,0.0157728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378548895899054,0,0,0,0.00946372239747634,0,0,0,0,,,0,0,0.0126182965299685,0.00630914826498423,0,0,0,0.00630914826498423,0,0.00315457413249211,0,0,0,0.0126182965299685,0,0,0,0,0,0.00315457413249211,0,0,0,0,0.00315457413249211,0
1520.9,0.00326797385620915,0.398692810457516,0.0130718954248366,0,0.0294117647058824,0.0196078431372549,0,0,0,0.00326797385620915,0,0,0,0.0163398692810458,0,0,0,0.0392156862745098,0.0065359477124183,0.00326797385620915,0,0,0,0,0,0,0.00326797385620915,0,0,0,0.0196078431372549,0,0,0,0,0.00326797385620915,0.00326797385620915,0,0,0.065359477124183,0,0.0490196078431373,0.0130718954248366,0.0065359477124183,0,0,0,0.0228758169934641,0.00980392156862745,0.00980392156862745,0,0,0,0.0686274509803922,0.00326797385620915,0.0196078431372549,0.0065359477124183,0.0163398692810458,0,0,0,0,0,0,0,0.0490196078431373,0.0163398692810458,0.00326797385620915,0,0,0,0.0130718954248366,0.0294117647058824,0,0,0,0,0,0,0,0,0,0.00326797385620915,0,0,0.00326797385620915,0,0.0228758169934641,0,0,0.00326797385620915,0,0,0.00326797385620915,0,0,,,0,0,0.00980392156862745,0.0065359477124183,0,0,0,0.0065359477124183,0,0,0,0,0,0.0261437908496732,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0
1656.9,0.00286532951289398,0.392550143266476,0.0143266475644699,0,0.00573065902578797,0.0200573065902579,0.00573065902578797,0,0,0,0,0,0,0.0171919770773639,0.00573065902578797,0,0,0.0945558739255014,0.0343839541547278,0,0,0,0,0,0,0,0,0,0,0,0.00859598853868195,0,0,0,0,0,0,0.00286532951289398,0.00286532951289398,0.0372492836676218,0,0.0372492836676218,0.00573065902578797,0.00286532951289398,0,0,0,0.0171919770773639,0.00286532951289398,0.00286532951289398,0.00286532951289398,0,0.00859598853868195,0.0687679083094556,0.0257879656160458,0.0114613180515759,0.00573065902578797,0.0114613180515759,0,0,0,0.00859598853868195,0,0,0,0.0458452722063037,0.00859598853868195,0,0,0,0,0.0315186246418338,0.0229226361031519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286532951289398,0,0,0,0.00573065902578797,0,0,0,0,,,0,0,0.0143266475644699,0.00859598853868195,0,0,0,0.00573065902578797,0.00286532951289398,0.00286532951289398,0,0,0,0.0200573065902579,0,0,0.00286532951289398,0,0,0,0,0,0,0,0,0
1745.4,0.00317460317460317,0.371428571428571,0.0317460317460317,0,0.0412698412698413,0.00634920634920635,0.00634920634920635,0,0,0.00634920634920635,0.00317460317460317,0,0.00634920634920635,0.0190476190476191,0,0,0,0.0285714285714286,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0.00317460317460317,0,0,0.00317460317460317,0.123809523809524,0,0.073015873015873,0.00634920634920635,0.00317460317460317,0,0,0,0.0317460317460317,0,0.00317460317460317,0,0,0,0.0476190476190476,0.00952380952380953,0.00317460317460317,0,0.0126984126984127,0,0,0,0,0,0,0,0.0380952380952381,0.0349206349206349,0,0,0.00317460317460317,0,0.00634920634920635,0.00952380952380953,0,0,0.00634920634920635,0,0,0,0,0.00317460317460317,0.00317460317460317,0,0,0,0.00317460317460317,0,0.00317460317460317,0,0,0,0.00634920634920635,0,0.00634920634920635,0,0,,,0,0,0.0126984126984127,0.00317460317460317,0,0,0,0.0126984126984127,0,0,0,0,0,0.00952380952380953,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0.00952380952380953
1881.5,0.0144508670520231,0.398843930635838,0.0202312138728324,0,0.0173410404624277,0.0173410404624277,0.00289017341040462,0,0,0.00289017341040462,0.00289017341040462,0,0,0.0491329479768786,0,0,0.00289017341040462,0.069364161849711,0.0144508670520231,0,0,0,0,0,0,0,0,0,0.00289017341040462,0,0.00867052023121387,0,0,0,0,0.00289017341040462,0.00289017341040462,0,0.00289017341040462,0.0635838150289017,0,0.0289017341040462,0.0115606936416185,0.00289017341040462,0,0,0,0.00867052023121387,0,0.00289017341040462,0,0,0,0.0953757225433526,0.00578034682080925,0,0.00289017341040462,0.0115606936416185,0,0,0,0,0,0,0,0.046242774566474,0.0260115606936416,0,0,0.00289017341040462,0,0.00289017341040462,0.0115606936416185,0,0,0,0,0,0,0,0.00578034682080925,0.00289017341040462,0.00289017341040462,0,0,0.00289017341040462,0,0.0289017341040462,0,0,0,0,0,0,0,0,,,0,0,0.0115606936416185,0.00289017341040462,0,0,0,0.00867052023121387,0,0,0,0,0,0.00578034682080925,0,0,0.00289017341040462,0,0,0.00289017341040462,0,0,0,0,0,0.00289017341040462
2017.5,0.00319488817891374,0.412140575079872,0.0351437699680511,0,0.0159744408945687,0.0159744408945687,0,0.00319488817891374,0,0,0,0.00319488817891374,0.00319488817891374,0.012779552715655,0,0,0.00319488817891374,0.0543130990415335,0.0319488817891374,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0.00958466453674121,0,0,0,0,0,0,0,0.00958466453674121,0.0766773162939297,0,0.0287539936102236,0.0191693290734824,0.00958466453674121,0,0,0,0.0191693290734824,0,0,0,0,0,0.108626198083067,0.00958466453674121,0.00638977635782748,0.00638977635782748,0.0159744408945687,0,0,0,0,0,0,0,0.0415335463258786,0.012779552715655,0,0,0,0,0.00319488817891374,0.00319488817891374,0,0,0,0,0,0,0,0,0,0.00638977635782748,0,0,0,0,0.00958466453674121,0,0,0.00319488817891374,0.00319488817891374,0,0,0,0,,,0,0,0.00638977635782748,0.00319488817891374,0,0,0,0.00319488817891374,0,0,0,0,0,0.00319488817891374,0,0,0,0,0,0.00319488817891374,0.00319488817891374,0,0,0,0,0
2176.1,0.00859598853868195,0.36676217765043,0.0200573065902579,0,0.0229226361031519,0.0114613180515759,0.00286532951289398,0,0,0,0,0,0.00573065902578797,0.0114613180515759,0.00573065902578797,0,0,0.0716332378223496,0.0257879656160458,0,0,0,0,0,0,0,0,0,0,0,0.00859598853868195,0,0,0,0,0.00573065902578797,0,0,0.00859598853868195,0.0687679083094556,0,0.0659025787965616,0.0114613180515759,0.00859598853868195,0,0,0,0.00859598853868195,0.00286532951289398,0.00286532951289398,0.00286532951289398,0,0,0.0945558739255014,0.0114613180515759,0,0.00286532951289398,0.00573065902578797,0,0,0,0,0,0,0,0.0515759312320917,0.0315186246418338,0,0,0,0,0.0114613180515759,0.00573065902578797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229226361031519,0,0,0,0.0114613180515759,0,0.00286532951289398,0,0,,,0,0,0.00573065902578797,0.0114613180515759,0,0,0,0.0114613180515759,0,0.00286532951289398,0,0,0,0.00573065902578797,0,0,0,0,0,0.00573065902578797,0,0,0,0,0,0.00286532951289398
2349.7,0.0149700598802395,0.389221556886228,0.0209580838323353,0,0.0239520958083832,0.00898203592814371,0.0029940119760479,0.0029940119760479,0.00898203592814371,0.0029940119760479,0,0,0,0.0029940119760479,0.0029940119760479,0,0,0.0718562874251497,0.0149700598802395,0,0,0,0,0,0,0,0,0.0029940119760479,0,0.0029940119760479,0.0029940119760479,0,0,0,0,0,0,0,0.0029940119760479,0.0718562874251497,0,0.0479041916167665,0.0209580838323353,0.00598802395209581,0,0.0029940119760479,0,0.0209580838323353,0.0029940119760479,0.00898203592814371,0.00598802395209581,0,0,0.0718562874251497,0.0149700598802395,0,0,0.0119760479041916,0,0,0,0,0.00598802395209581,0,0,0.0179640718562874,0.062874251497006,0,0,0,0,0.0029940119760479,0.0029940119760479,0,0,0.0029940119760479,0,0,0,0,0,0,0.0029940119760479,0,0,0,0,0.0239520958083832,0,0,0,0.00598802395209581,0,0.0029940119760479,0,0,,,0,0,0.0149700598802395,0.0119760479041916,0,0.0029940119760479,0,0.0119760479041916,0,0,0,0,0,0.00598802395209581,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0
2523.3,0.0254452926208651,0.356234096692112,0.0305343511450382,0,0.00763358778625954,0.0229007633587786,0.00254452926208651,0,0.00254452926208651,0.00254452926208651,0.00254452926208651,0,0,0.0101781170483461,0.00254452926208651,0,0,0.0737913486005089,0.0229007633587786,0,0,0,0,0,0,0,0.00254452926208651,0,0,0,0.0229007633587786,0,0,0,0,0,0,0,0,0.0712468193384224,0,0.083969465648855,0.00254452926208651,0.00508905852417303,0.00254452926208651,0,0,0.0178117048346056,0,0.00508905852417303,0.00254452926208651,0,0,0.083969465648855,0.0101781170483461,0.00508905852417303,0,0.0127226463104326,0,0,0.00254452926208651,0,0.00508905852417303,0,0,0.0279898218829517,0.0203562340966921,0,0,0,0,0.00763358778625954,0.0101781170483461,0,0,0,0,0,0,0,0,0.00508905852417303,0,0,0,0,0,0.0229007633587786,0,0,0,0.00763358778625954,0,0,0,0,,,0,0,0.0152671755725191,0.0101781170483461,0,0,0,0.00508905852417303,0,0,0,0,0,0.00508905852417303,0,0,0.00254452926208651,0,0,0.00254452926208651,0,0,0,0,0.00254452926208651,0
2696.9,0.0268817204301075,0.422043010752688,0.0161290322580645,0,0.0295698924731183,0.0134408602150538,0,0,0.00268817204301075,0,0.00268817204301075,0,0,0.00806451612903226,0,0,0.00268817204301075,0.0618279569892473,0.0241935483870968,0,0,0,0,0,0,0,0.00268817204301075,0,0,0,0.00537634408602151,0,0,0,0,0,0,0,0,0.0618279569892473,0,0.0779569892473118,0.00537634408602151,0.010752688172043,0,0,0,0.0161290322580645,0,0.00806451612903226,0.00268817204301075,0,0,0.0752688172043011,0.0188172043010753,0.00268817204301075,0,0.010752688172043,0,0,0,0.00268817204301075,0.00268817204301075,0,0,0.032258064516129,0.010752688172043,0,0,0.00268817204301075,0,0.00806451612903226,0.00537634408602151,0,0,0,0,0,0,0,0,0.00268817204301075,0,0,0,0,0,0.0188172043010753,0,0,0,0.00537634408602151,0,0,0,0,,,0,0,0,0.010752688172043,0.00268817204301075,0,0,0,0,0,0,0,0,0.0134408602150538,0,0,0,0,0,0.00268817204301075,0,0,0,0,0,0
